year,WEO.Subject.Code,Country.Group.Name,Units,Scale,Subject.Descriptor,vintage,value,location
2008,PCPIPCH,Latin America and the Caribbean,Percent change,,"Inflation, average consumer prices",2018,6.406,Latin America and the Caribbean
2008,GGR_NGDP,Latin America and the Caribbean,Percent of GDP,,General government revenue,2018,29.999,Latin America and the Caribbean
2008,GGX_NGDP,Latin America and the Caribbean,Percent of GDP,,General government total expenditure,2018,30.826,Latin America and the Caribbean
2008,GGXCNL_NGDP,Latin America and the Caribbean,Percent of GDP,,General government net lending/borrowing,2018,-0.826,Latin America and the Caribbean
2008,GGXONLB_NGDP,Latin America and the Caribbean,Percent of GDP,,General government primary net lending/borrowing,2018,2.405,Latin America and the Caribbean
2008,GGXWDG_NGDP,Latin America and the Caribbean,Percent of GDP,,General government gross debt,2018,46.061,Latin America and the Caribbean
2008,BCA_NGDPD,Latin America and the Caribbean,Percent of GDP,,Current account balance,2018,-0.854,Latin America and the Caribbean
2008,BM,Latin America and the Caribbean,U.S. dollars,Billions,Imports of goods and services,2018,998.731,Latin America and the Caribbean
2008,BX,Latin America and the Caribbean,U.S. dollars,Billions,Exports of goods and services,2018,1006.214,Latin America and the Caribbean
2008,BF,Latin America and the Caribbean,U.S. dollars,Billions,Financial account balance,2018,-44.145,Latin America and the Caribbean
2008,BFD,Latin America and the Caribbean,U.S. dollars,Billions,"Direct investment, net",2018,-102.923,Latin America and the Caribbean
2008,BFP,Latin America and the Caribbean,U.S. dollars,Billions,"Portfolio investment, net",2018,-11.995,Latin America and the Caribbean
2008,BFF,Latin America and the Caribbean,U.S. dollars,Billions,"Financial derivatives, net",2018,3.768,Latin America and the Caribbean
2008,BFO,Latin America and the Caribbean,U.S. dollars,Billions,"Other investment, net",2018,28,Latin America and the Caribbean
2008,BFRA,Latin America and the Caribbean,U.S. dollars,Billions,Change in reserves,2018,38.999,Latin America and the Caribbean
2008,D,Latin America and the Caribbean,U.S. dollars,Billions,"External debt, total",2018,1037.283,Latin America and the Caribbean
2008,NGDPD,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,"Gross domestic product, current prices",2018,2657.093,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,PPPGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Purchasing power parity; international dollars,Billions,"Gross domestic product, current prices",2018,6618.386,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,NGDPRPPPPC,"Middle East, North Africa, Afghanistan, and Pakistan",Purchasing power parity; 2011 international dollar,Units,"Gross domestic product per capita, constant prices",2018,11693.071,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,PPPPC,"Middle East, North Africa, Afghanistan, and Pakistan",Purchasing power parity; international dollars,Units,"Gross domestic product per capita, current prices",2018,11232.984,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,NID_NGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,Investment,2018,30.42,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,NGSD_NGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,Gross national savings,2018,41.445,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,PCPIPCH,"Middle East, North Africa, Afghanistan, and Pakistan",Percent change,,"Inflation, average consumer prices",2018,11.912,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,GGR_NGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,General government revenue,2018,39.334,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,GGX_NGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,General government total expenditure,2018,28.976,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,GGXCNL_NGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,General government net lending/borrowing,2018,10.358,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,GGXONLB_NGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,General government primary net lending/borrowing,2018,10.463,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,GGXWDG_NGDP,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,General government gross debt,2018,26.492,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BCA_NGDPD,"Middle East, North Africa, Afghanistan, and Pakistan",Percent of GDP,,Current account balance,2018,12.457,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BM,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,Imports of goods and services,2018,972.876,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BX,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,Exports of goods and services,2018,1270.937,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BF,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,Financial account balance,2018,232.727,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BFD,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,"Direct investment, net",2018,-64.282,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BFP,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,"Portfolio investment, net",2018,51.651,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BFO,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,"Other investment, net",2018,79.956,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,BFRA,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,Change in reserves,2018,165.402,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,D,"Middle East, North Africa, Afghanistan, and Pakistan",U.S. dollars,Billions,"External debt, total",2018,767.242,"Middle East, North Africa, Afghanistan, and Pakistan"
2008,NGDP_RPCH,Middle East and North Africa,Percent change,,"Gross domestic product, constant prices",2018,4.605,Middle East and North Africa
2008,NGDPD,Middle East and North Africa,U.S. dollars,Billions,"Gross domestic product, current prices",2018,2475.943,Middle East and North Africa
2008,PPPGDP,Middle East and North Africa,Purchasing power parity; international dollars,Billions,"Gross domestic product, current prices",2018,5909.152,Middle East and North Africa
2008,NGDPRPPPPC,Middle East and North Africa,Purchasing power parity; 2011 international dollar,Units,"Gross domestic product per capita, constant prices",2018,15474.676,Middle East and North Africa
2008,PPPPC,Middle East and North Africa,Purchasing power parity; international dollars,Units,"Gross domestic product per capita, current prices",2018,14865.794,Middle East and North Africa
2008,NID_NGDP,Middle East and North Africa,Percent of GDP,,Investment,2018,31.292,Middle East and North Africa
2008,NGSD_NGDP,Middle East and North Africa,Percent of GDP,,Gross national savings,2018,43.508,Middle East and North Africa
2008,PCPIPCH,Middle East and North Africa,Percent change,,"Inflation, average consumer prices",2018,11.825,Middle East and North Africa
2008,GGR_NGDP,Middle East and North Africa,Percent of GDP,,General government revenue,2018,41.149,Middle East and North Africa
2008,GGX_NGDP,Middle East and North Africa,Percent of GDP,,General government total expenditure,2018,29.502,Middle East and North Africa
2008,GGXCNL_NGDP,Middle East and North Africa,Percent of GDP,,General government net lending/borrowing,2018,11.647,Middle East and North Africa
2008,GGXONLB_NGDP,Middle East and North Africa,Percent of GDP,,General government primary net lending/borrowing,2018,11.441,Middle East and North Africa
2008,GGXWDG_NGDP,Middle East and North Africa,Percent of GDP,,General government gross debt,2018,24.342,Middle East and North Africa
2008,BCA_NGDPD,Middle East and North Africa,Percent of GDP,,Current account balance,2018,13.788,Middle East and North Africa
2008,BM,Middle East and North Africa,U.S. dollars,Billions,Imports of goods and services,2018,923.999,Middle East and North Africa
2008,BX,Middle East and North Africa,U.S. dollars,Billions,Exports of goods and services,2018,1245.156,Middle East and North Africa
2008,BF,Middle East and North Africa,U.S. dollars,Billions,Financial account balance,2018,246,Middle East and North Africa
2008,BFD,Middle East and North Africa,U.S. dollars,Billions,"Direct investment, net",2018,-58.779,Middle East and North Africa
2008,BFP,Middle East and North Africa,U.S. dollars,Billions,"Portfolio investment, net",2018,51.685,Middle East and North Africa
2008,BFO,Middle East and North Africa,U.S. dollars,Billions,"Other investment, net",2018,82.553,Middle East and North Africa
2008,BFRA,Middle East and North Africa,U.S. dollars,Billions,Change in reserves,2018,170.541,Middle East and North Africa
2008,D,Middle East and North Africa,U.S. dollars,Billions,"External debt, total",2018,719.189,Middle East and North Africa
2008,NGDP_RPCH,Sub-Saharan Africa,Percent change,,"Gross domestic product, constant prices",2018,5.928,Sub-Saharan Africa
2008,NGDPD,Sub-Saharan Africa,U.S. dollars,Billions,"Gross domestic product, current prices",2018,1121.622,Sub-Saharan Africa
2008,PPPGDP,Sub-Saharan Africa,Purchasing power parity; international dollars,Billions,"Gross domestic product, current prices",2018,2296.391,Sub-Saharan Africa
2008,NGDPRPPPPC,Sub-Saharan Africa,Purchasing power parity; 2011 international dollar,Units,"Gross domestic product per capita, constant prices",2018,3141.227,Sub-Saharan Africa
2008,PPPPC,Sub-Saharan Africa,Purchasing power parity; international dollars,Units,"Gross domestic product per capita, current prices",2018,3017.629,Sub-Saharan Africa
2008,NID_NGDP,Sub-Saharan Africa,Percent of GDP,,Investment,2018,21.57,Sub-Saharan Africa
2008,NGSD_NGDP,Sub-Saharan Africa,Percent of GDP,,Gross national savings,2018,21.838,Sub-Saharan Africa
2008,PCPIPCH,Sub-Saharan Africa,Percent change,,"Inflation, average consumer prices",2018,12.815,Sub-Saharan Africa
2008,GGR_NGDP,Sub-Saharan Africa,Percent of GDP,,General government revenue,2018,24.869,Sub-Saharan Africa
2008,GGX_NGDP,Sub-Saharan Africa,Percent of GDP,,General government total expenditure,2018,23.671,Sub-Saharan Africa
2008,GGXCNL_NGDP,Sub-Saharan Africa,Percent of GDP,,General government net lending/borrowing,2018,1.199,Sub-Saharan Africa
2008,GGXONLB_NGDP,Sub-Saharan Africa,Percent of GDP,,General government primary net lending/borrowing,2018,2.435,Sub-Saharan Africa
2008,GGXWDG_NGDP,Sub-Saharan Africa,Percent of GDP,,General government gross debt,2018,23.587,Sub-Saharan Africa
2008,BCA_NGDPD,Sub-Saharan Africa,Percent of GDP,,Current account balance,2018,0.23,Sub-Saharan Africa
2008,BM,Sub-Saharan Africa,U.S. dollars,Billions,Imports of goods and services,2018,380.875,Sub-Saharan Africa
2008,BX,Sub-Saharan Africa,U.S. dollars,Billions,Exports of goods and services,2018,391.679,Sub-Saharan Africa
2008,BF,Sub-Saharan Africa,U.S. dollars,Billions,Financial account balance,2018,-11.066,Sub-Saharan Africa
2008,BFD,Sub-Saharan Africa,U.S. dollars,Billions,"Direct investment, net",2018,-38.716,Sub-Saharan Africa
2008,BFP,Sub-Saharan Africa,U.S. dollars,Billions,"Portfolio investment, net",2018,23.86,Sub-Saharan Africa
2008,BFF,Sub-Saharan Africa,U.S. dollars,Billions,"Financial derivatives, net",2018,-0.002,Sub-Saharan Africa
2008,BFO,Sub-Saharan Africa,U.S. dollars,Billions,"Other investment, net",2018,-13.022,Sub-Saharan Africa
2008,BFRA,Sub-Saharan Africa,U.S. dollars,Billions,Change in reserves,2018,16.758,Sub-Saharan Africa
2008,D,Sub-Saharan Africa,U.S. dollars,Billions,"External debt, total",2018,235.352,Sub-Saharan Africa
2009,NGDP_RPCH,World,Percent change,,"Gross domestic product, constant prices",2018,-0.15,World
2009,NGDP_RPCHMK,World,Percent change (market exchange rates),,"Gross domestic product, constant prices",2018,-2.072,World
2009,NGDPD,World,U.S. dollars,Billions,"Gross domestic product, current prices",2018,60337.197,World
2009,PPPGDP,World,Purchasing power parity; international dollars,Billions,"Gross domestic product, current prices",2018,83856.419,World
2009,NID_NGDP,World,Percent of GDP,,Investment,2018,23.065,World
