"year","WEO.Subject.Code","Country.Group.Name","Units","Scale","Subject.Descriptor","vintage","value"
2002,"POILAPSPW","World","Index, 2005=100","","Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh",2018,46.763
2002,"PNGASW","World","Index, 2005=100","","Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",2018,47.971
2002,"PNGASEU","World","U.S. dollars","Units","Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",2018,2.666
2002,"PNGASJP","World","U.S. dollars","Units","Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",2018,4.427
2002,"PNGASUS","World","U.S. dollars","Units","Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",2018,3.361
2002,"PCOALW","World","Index, 2005=100","","Commodity Coal Price Index includes Australian and South African Coal",2018,53.914
2002,"PCOALAU","World","U.S. dollars","Units","Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",2018,27.06
2002,"PCOALSA","World","U.S. dollars","Units","Coal, South African export price, US$ per metric tonne",2018,26.011
2002,"PFANDBW","World","Index, 2005=100","","Commodity Food and Beverage Price Index includes Food and Beverage Price Indices",2018,82.503
2002,"PFOODW","World","Index, 2005=100","","Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",2018,82.603
2002,"PCEREW","World","Index, 2005=100","","Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",2018,96.194
2002,"PWHEAMT","World","U.S. dollars","Units","Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",2018,132.167
2002,"PMAIZMT","World","U.S. dollars","Units","Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",2018,99.333
2002,"PRICENPQ","World","U.S. dollars","Units","Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",2018,191.826
2002,"PBARL","World","U.S. dollars","Units","Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",2018,108.967
2002,"PVOILW","World","Index, 2005=100","","Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",2018,82.547
2002,"PSOYB","World","U.S. dollars","Units","Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",2018,188.866
2002,"PSMEA","World","U.S. dollars","Units","Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",2018,183.981
2002,"PSOIL","World","U.S. dollars","Units","Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",2018,409.839
2002,"PROIL","World","U.S. dollars","Units","Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",2018,479.183
2002,"PPOIL","World","U.S. dollars","Units","Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",2018,356.744
2002,"PSUNO","World","U.S. dollars","Units","Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",2018,605.827
2002,"POLVOIL","World","U.S. dollars","Units","Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",2018,2900.51
2002,"PFISH","World","U.S. dollars","Units","Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",2018,645.556
2002,"PGNUTS","World","U.S. dollars","Units","Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",2018,654.928
2002,"PMEATW","World","Index, 2005=100","","Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",2018,79.045
2002,"PBEEF","World","U.S. cents","Units","Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",2018,95.404
2002,"PLAMB","World","U.S. cents","Units","Lamb, frozen carcass Smithfield London, US cents per pound",2018,146.043
2002,"PPORK","World","U.S. cents","Units","Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",2018,47.26
2002,"PPOULT","World","U.S. cents","Units","Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",2018,63.082
2002,"PSEAFW","World","Index, 2005=100","","Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices",2018,78.313
2002,"PSALM","World","U.S. dollars","Units","Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",2018,2.937
2002,"PSHRI","World","U.S. dollars","Units","Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",2018,10.517
2002,"PSUGAW","World","Index, 2005=100","","Commodity Sugar Index includes European, Free market, and U.S. Price Indices",2018,64.182
2002,"PSUGAISA","World","U.S. cents","Units","Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",2018,6.237
2002,"PSUGAUSA","World","U.S. cents","Units","Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",2018,20.941
2002,"PSUGAEEC","World","U.S. cents","Units","Sugar, European import price, CIF Europe, US cents per pound",2018,24.978
2002,"PBANSOP","World","U.S. dollars","Units","Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",2018,527.612
2002,"PORANG","World","U.S. dollars","Units","Oranges, miscellaneous oranges French import price, US$ per metric tonne",2018,564.532
2002,"PBEVEW","World","Index, 2005=100","","Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",2018,81.584
2002,"PCOFFW","World","Index, 2005=100","","Commodity Coffee Price Index includes Other Mild Arabicas and Robusta",2018,54.631
2002,"PCOFFOTM","World","U.S. cents","Units","Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",2018,60.365
2002,"PCOFFROB","World","U.S. cents","Units","Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",2018,30.82
2002,"PCOCO","World","U.S. dollars","Units","Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",2018,1779.041
2002,"PTEA","World","U.S. cents","Units","Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",2018,179.188
2002,"PRAWMW","World","Index, 2005=100","","Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",2018,94.859
2002,"PTIMBW","World","Index, 2005=100","","Commodity Timber Index includes Hardwood and Softwood Price Indices",2018,81.363
2002,"PHARDW","World","Index, 2005=100","","Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices",2018,78.882
2002,"PLOGSK","World","U.S. dollars","Units","Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",2018,162.403
2002,"PSAWMAL","World","U.S. dollars","Units","Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",2018,517.095
2002,"PSOFTW","World","Index, 2005=100","","Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices",2018,82.736
2002,"PLOGORE","World","U.S. dollars","Units","Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",2018,145.918
2002,"PSAWORE","World","U.S. dollars","Units","Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",2018,273.251
2002,"PCOTTIND","World","U.S. cents","Units","Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",2018,46.26
2002,"PWOOLW","World","Index, 2005=100","","Commodity Wool Index includes Coarse and Fine Wool Price Indices",2018,101.374
2002,"PWOOLF","World","U.S. cents","Units","Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",2018,644.408
2002,"PWOOLC","World","U.S. cents","Units","Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",2018,565.652
2002,"PRUBB","World","U.S. cents","Units","Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",2018,34.703
2002,"PHIDE","World","U.S. cents","Units","Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",2018,80.749
2002,"PMETAW","World","Index, 2005=100","","Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",2018,54.32
2002,"PCOPP","World","U.S. dollars","Units","Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",2018,1560.29
2002,"PALUM","World","U.S. dollars","Units","Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",2018,1351.057
2002,"PIORECR","World","U.S. dollars","Units","Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",2018,12.68
2002,"PTIN","World","U.S. dollars","Units","Tin, standard grade, LME spot price, US$ per metric tonne",2018,4060.996
2002,"PNICK","World","U.S. dollars","Units","Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",2018,6783.306
2002,"PZINC","World","U.S. dollars","Units","Zinc, high grade 98% pure, US$ per metric tonne",2018,778.902
2002,"PLEAD","World","U.S. dollars","Units","Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",2018,452.246
2002,"PURAN","World","U.S. dollars","Units","Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",2018,9.828
2003,"PALLFNFW","World","Index, 2005=100","","Commodity Price Index includes both Fuel and Non-Fuel Price Indices",2018,65.027
2003,"PNFUELW","World","Index, 2005=100","","Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices",2018,81.758
2003,"PINDUW","World","Index, 2005=100","","Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices",2018,75.265
2003,"POILAPSP","World","U.S. dollars","Units","Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel",2018,28.892
2003,"POILBRE","World","U.S. dollars","Units","Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",2018,28.853
2003,"POILDUB","World","U.S. dollars","Units","Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",2018,26.733
2003,"POILWTI","World","U.S. dollars","Units","Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",2018,31.095
2003,"PNRGW","World","Index, 2005=100","","Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",2018,55.238
2003,"POILAPSPW","World","Index, 2005=100","","Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh",2018,54.151
2003,"PNGASW","World","Index, 2005=100","","Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",2018,62.978
2003,"PNGASEU","World","U.S. dollars","Units","Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",2018,3.486
2003,"PNGASJP","World","U.S. dollars","Units","Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",2018,4.981
2003,"PNGASUS","World","U.S. dollars","Units","Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",2018,5.495
2003,"PCOALW","World","Index, 2005=100","","Commodity Coal Price Index includes Australian and South African Coal",2018,57.075
2003,"PCOALAU","World","U.S. dollars","Units","Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",2018,27.954
2003,"PCOALSA","World","U.S. dollars","Units","Coal, South African export price, US$ per metric tonne",2018,30.076
2003,"PFANDBW","World","Index, 2005=100","","Commodity Food and Beverage Price Index includes Food and Beverage Price Indices",2018,88.187
2003,"PFOODW","World","Index, 2005=100","","Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",2018,88.48
2003,"PCEREW","World","Index, 2005=100","","Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",2018,97.864
2003,"PWHEAMT","World","U.S. dollars","Units","Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",2018,131.571
2003,"PMAIZMT","World","U.S. dollars","Units","Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",2018,105.187
2003,"PRICENPQ","World","U.S. dollars","Units","Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",2018,199.461
2003,"PBARL","World","U.S. dollars","Units","Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",2018,104.718
2003,"PVOILW","World","Index, 2005=100","","Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",2018,98.821
2003,"PSOYB","World","U.S. dollars","Units","Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",2018,233.208
2003,"PSMEA","World","U.S. dollars","Units","Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",2018,214.656
2003,"PSOIL","World","U.S. dollars","Units","Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",2018,500.283
2003,"PROIL","World","U.S. dollars","Units","Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",2018,603.578
2003,"PPOIL","World","U.S. dollars","Units","Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",2018,410.373
2003,"PSUNO","World","U.S. dollars","Units","Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",2018,649.997
2003,"POLVOIL","World","U.S. dollars","Units","Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",2018,3796.767
2003,"PFISH","World","U.S. dollars","Units","Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",2018,650.196
2003,"PGNUTS","World","U.S. dollars","Units","Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",2018,855.903
2003,"PMEATW","World","Index, 2005=100","","Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",2018,81.571
2003,"PBEEF","World","U.S. cents","Units","Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",2018,89.735
2003,"PLAMB","World","U.S. cents","Units","Lamb, frozen carcass Smithfield London, US cents per pound",2018,159.813
2003,"PPORK","World","U.S. cents","Units","Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",2018,53.4
2003,"PPOULT","World","U.S. cents","Units","Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",2018,66.21
